Datetime,AG_MW, REGION
09-03-2022 23:15,3965,All Island
09-03-2022 23:30,3801,All Island
09-03-2022 23:45,3719,All Island
10-03-2022 00:00,3650,All Island
10-03-2022 00:15,3605,All Island
10-03-2022 00:30,3595,All Island
10-03-2022 00:45,3633,All Island
10-03-2022 01:00,3704,All Island
10-03-2022 01:15,3574,All Island
10-03-2022 01:30,3389,All Island
10-03-2022 01:45,3289,All Island
10-03-2022 02:00,3328,All Island
10-03-2022 02:15,3373,All Island
10-03-2022 02:30,3333,All Island
10-03-2022 02:45,3312,All Island
10-03-2022 03:00,3375,All Island
10-03-2022 03:15,3517,All Island
10-03-2022 03:30,3444,All Island
10-03-2022 03:45,3399,All Island
10-03-2022 04:00,3539,All Island
10-03-2022 04:15,3685,All Island
10-03-2022 04:30,3757,All Island
10-03-2022 04:45,3811,All Island
10-03-2022 05:00,3981,All Island
10-03-2022 05:15,4120,All Island
10-03-2022 05:30,4127,All Island
10-03-2022 05:45,4241,All Island
10-03-2022 06:00,4291,All Island
10-03-2022 06:15,4449,All Island
10-03-2022 06:30,4503,All Island
10-03-2022 06:45,4663,All Island
10-03-2022 07:00,4774,All Island
10-03-2022 07:15,4942,All Island
10-03-2022 07:30,5094,All Island
10-03-2022 07:45,5235,All Island
10-03-2022 08:00,5237,All Island
10-03-2022 08:15,5230,All Island
10-03-2022 08:30,5300,All Island
10-03-2022 08:45,5417,All Island
10-03-2022 09:00,5469,All Island
10-03-2022 09:15,5507,All Island
10-03-2022 09:30,5584,All Island
10-03-2022 09:45,5567,All Island
10-03-2022 10:00,5374,All Island
10-03-2022 10:15,5180,All Island
10-03-2022 10:30,5129,All Island
10-03-2022 10:45,5147,All Island
10-03-2022 11:00,5131,All Island
10-03-2022 11:15,5091,All Island
10-03-2022 11:30,5134,All Island
10-03-2022 11:45,5285,All Island
10-03-2022 12:00,5409,All Island
10-03-2022 12:15,5490,All Island
10-03-2022 12:30,5487,All Island
10-03-2022 12:45,5576,All Island
10-03-2022 13:00,5729,All Island
10-03-2022 13:15,5825,All Island
10-03-2022 13:30,5874,All Island
10-03-2022 13:45,5893,All Island
10-03-2022 14:00,5969,All Island
10-03-2022 14:15,6064,All Island
10-03-2022 14:30,6027,All Island
10-03-2022 14:45,5946,All Island
10-03-2022 15:00,5993,All Island
10-03-2022 15:15,6056,All Island
10-03-2022 15:30,6121,All Island
10-03-2022 15:45,6053,All Island
10-03-2022 16:00,6012,All Island
10-03-2022 16:15,6105,All Island
10-03-2022 16:30,6156,All Island
10-03-2022 16:45,6275,All Island
10-03-2022 17:00,6301,All Island
10-03-2022 17:15,6364,All Island
10-03-2022 17:30,6453,All Island
10-03-2022 17:45,6497,All Island
10-03-2022 18:00,6493,All Island
10-03-2022 18:15,6496,All Island
10-03-2022 18:30,6565,All Island
10-03-2022 18:45,6644,All Island
10-03-2022 19:00,6594,All Island
10-03-2022 19:15,6545,All Island
10-03-2022 19:30,6427,All Island
10-03-2022 19:45,6276,All Island
10-03-2022 20:00,6265,All Island
10-03-2022 20:15,6232,All Island
10-03-2022 20:30,6171,All Island
10-03-2022 20:45,6067,All Island
10-03-2022 21:00,5977,All Island
10-03-2022 21:15,5866,All Island
10-03-2022 21:30,5753,All Island
10-03-2022 21:45,5664,All Island
10-03-2022 22:00,5516,All Island
10-03-2022 22:15,5458,All Island
10-03-2022 22:30,5416,All Island
10-03-2022 22:45,5294,All Island
10-03-2022 23:00,5200,All Island
10-03-2022 23:15,5273,All Island
10-03-2022 23:30,5198,All Island
10-03-2022 23:45,5115,All Island
11-03-2022 00:00,5220,All Island
11-03-2022 00:15,5208,All Island
11-03-2022 00:30,5115,All Island
11-03-2022 00:45,5045,All Island
11-03-2022 01:00,4978,All Island
11-03-2022 01:15,4958,All Island
11-03-2022 01:30,4899,All Island
11-03-2022 01:45,4871,All Island
11-03-2022 02:00,4803,All Island
11-03-2022 02:15,4779,All Island
11-03-2022 02:30,4762,All Island
11-03-2022 02:45,4735,All Island
11-03-2022 03:00,4690,All Island
11-03-2022 03:15,4684,All Island
11-03-2022 03:30,4672,All Island
11-03-2022 03:45,4669,All Island
11-03-2022 04:00,4656,All Island
11-03-2022 04:15,4661,All Island
11-03-2022 04:30,4646,All Island
11-03-2022 04:45,4645,All Island
11-03-2022 05:00,4656,All Island
11-03-2022 05:15,4745,All Island
11-03-2022 05:30,4761,All Island
11-03-2022 05:45,4838,All Island
11-03-2022 06:00,4845,All Island
11-03-2022 06:15,4967,All Island
11-03-2022 06:30,4927,All Island
11-03-2022 06:45,5156,All Island
11-03-2022 07:00,5179,All Island
11-03-2022 07:15,5313,All Island
11-03-2022 07:30,5481,All Island
11-03-2022 07:45,5711,All Island
11-03-2022 08:00,5658,All Island
11-03-2022 08:15,5615,All Island
11-03-2022 08:30,5617,All Island
11-03-2022 08:45,5648,All Island
11-03-2022 09:00,5634,All Island
11-03-2022 09:15,5644,All Island
11-03-2022 09:30,5646,All Island
11-03-2022 09:45,5628,All Island
11-03-2022 10:00,5547,All Island
11-03-2022 10:15,5418,All Island
11-03-2022 10:30,5382,All Island
11-03-2022 10:45,5355,All Island
11-03-2022 11:00,5323,All Island
11-03-2022 11:15,5245,All Island
11-03-2022 11:30,5158,All Island
11-03-2022 11:45,5117,All Island
11-03-2022 12:00,5053,All Island
11-03-2022 12:15,5038,All Island
11-03-2022 12:30,4956,All Island
11-03-2022 12:45,4925,All Island
11-03-2022 13:00,4884,All Island
11-03-2022 13:15,4835,All Island
11-03-2022 13:30,4757,All Island
11-03-2022 13:45,4694,All Island
11-03-2022 14:00,4649,All Island
11-03-2022 14:15,4653,All Island
11-03-2022 14:30,4636,All Island
11-03-2022 14:45,4618,All Island
11-03-2022 15:00,4613,All Island
11-03-2022 15:15,4531,All Island
11-03-2022 15:30,4453,All Island
11-03-2022 15:45,4425,All Island
11-03-2022 16:00,4420,All Island
11-03-2022 16:15,4493,All Island
11-03-2022 16:30,4571,All Island
11-03-2022 16:45,4679,All Island
11-03-2022 17:00,4673,All Island
11-03-2022 17:15,4663,All Island
11-03-2022 17:30,4701,All Island
11-03-2022 17:45,4675,All Island
11-03-2022 18:00,4687,All Island
11-03-2022 18:15,4753,All Island
11-03-2022 18:30,4826,All Island
11-03-2022 18:45,4918,All Island
11-03-2022 19:00,4912,All Island
11-03-2022 19:15,4881,All Island
11-03-2022 19:30,4813,All Island
11-03-2022 19:45,4751,All Island
11-03-2022 20:00,4652,All Island
11-03-2022 20:15,4555,All Island
11-03-2022 20:30,4469,All Island
11-03-2022 20:45,4389,All Island
11-03-2022 21:00,4300,All Island
11-03-2022 21:15,4172,All Island
11-03-2022 21:30,4074,All Island
11-03-2022 21:45,3964,All Island
11-03-2022 22:00,3939,All Island
11-03-2022 22:15,3892,All Island
11-03-2022 22:30,3722,All Island
11-03-2022 22:45,3563,All Island
11-03-2022 23:00,3525,All Island
11-03-2022 23:15,3517,All Island
11-03-2022 23:30,3447,All Island
11-03-2022 23:45,3430,All Island
12-03-2022 00:00,3493,All Island
12-03-2022 00:15,3672,All Island
12-03-2022 00:30,3745,All Island
12-03-2022 00:45,3657,All Island
12-03-2022 01:00,3818,All Island
12-03-2022 01:15,3907,All Island
12-03-2022 01:30,3869,All Island
12-03-2022 01:45,3742,All Island
12-03-2022 02:00,3736,All Island
12-03-2022 02:15,3795,All Island
12-03-2022 02:30,3676,All Island
12-03-2022 02:45,3548,All Island
12-03-2022 03:00,3504,All Island
12-03-2022 03:15,3573,All Island
12-03-2022 03:30,3516,All Island
12-03-2022 03:45,3412,All Island
12-03-2022 04:00,3328,All Island
12-03-2022 04:15,3273,All Island
12-03-2022 04:30,3189,All Island
12-03-2022 04:45,3233,All Island
12-03-2022 05:00,3335,All Island
12-03-2022 05:15,3435,All Island
12-03-2022 05:30,3466,All Island
12-03-2022 05:45,3435,All Island
12-03-2022 06:00,3487,All Island
12-03-2022 06:15,3553,All Island
12-03-2022 06:30,3584,All Island
12-03-2022 06:45,3555,All Island
12-03-2022 07:00,3467,All Island
12-03-2022 07:15,3493,All Island
12-03-2022 07:30,3509,All Island
12-03-2022 07:45,3613,All Island
12-03-2022 08:00,3564,All Island
12-03-2022 08:15,3573,All Island
12-03-2022 08:30,3694,All Island
12-03-2022 08:45,3875,All Island
12-03-2022 09:00,3913,All Island
12-03-2022 09:15,3924,All Island
12-03-2022 09:30,3974,All Island
12-03-2022 09:45,4021,All Island
12-03-2022 10:00,4018,All Island
12-03-2022 10:15,4062,All Island
12-03-2022 10:30,4067,All Island
12-03-2022 10:45,4080,All Island
12-03-2022 11:00,4163,All Island
12-03-2022 11:15,4320,All Island
12-03-2022 11:30,4475,All Island
12-03-2022 11:45,4490,All Island
12-03-2022 12:00,4537,All Island
12-03-2022 12:15,4564,All Island
12-03-2022 12:30,4624,All Island
12-03-2022 12:45,4710,All Island
12-03-2022 13:00,4687,All Island
12-03-2022 13:15,4674,All Island
12-03-2022 13:30,4753,All Island
12-03-2022 13:45,4797,All Island
12-03-2022 14:00,4783,All Island
12-03-2022 14:15,4814,All Island
12-03-2022 14:30,4985,All Island
12-03-2022 14:45,5063,All Island
12-03-2022 15:00,5185,All Island
12-03-2022 15:15,5400,All Island
12-03-2022 15:30,5520,All Island
12-03-2022 15:45,5593,All Island
12-03-2022 16:00,5796,All Island
12-03-2022 16:15,5987,All Island
12-03-2022 16:30,6050,All Island
12-03-2022 16:45,6098,All Island
12-03-2022 17:00,6106,All Island
12-03-2022 17:15,6067,All Island
12-03-2022 17:30,6152,All Island
12-03-2022 17:45,6251,All Island
12-03-2022 18:00,6198,All Island
12-03-2022 18:15,6161,All Island
12-03-2022 18:30,6178,All Island
12-03-2022 18:45,6280,All Island
12-03-2022 19:00,6292,All Island
12-03-2022 19:15,6238,All Island
12-03-2022 19:30,6175,All Island
12-03-2022 19:45,5988,All Island
12-03-2022 20:00,5944,All Island
12-03-2022 20:15,5882,All Island
12-03-2022 20:30,5646,All Island
12-03-2022 20:45,5453,All Island
12-03-2022 21:00,5466,All Island
12-03-2022 21:15,5492,All Island
12-03-2022 21:30,5282,All Island
12-03-2022 21:45,5020,All Island
12-03-2022 22:00,4965,All Island
12-03-2022 22:15,4975,All Island
12-03-2022 22:30,4954,All Island
12-03-2022 22:45,4889,All Island
12-03-2022 23:00,4887,All Island
12-03-2022 23:15,4968,All Island
12-03-2022 23:30,4845,All Island
12-03-2022 23:45,4692,All Island
13-03-2022 00:00,4611,All Island
13-03-2022 00:15,4681,All Island
13-03-2022 00:30,4656,All Island
13-03-2022 00:45,4679,All Island
13-03-2022 01:00,4705,All Island
13-03-2022 01:15,4656,All Island
13-03-2022 01:30,4522,All Island
13-03-2022 01:45,4300,All Island
13-03-2022 02:00,4280,All Island
13-03-2022 02:15,4358,All Island
13-03-2022 02:30,4228,All Island
13-03-2022 02:45,4105,All Island
13-03-2022 03:00,4147,All Island
13-03-2022 03:15,4191,All Island
13-03-2022 03:30,4088,All Island
13-03-2022 03:45,3958,All Island
13-03-2022 04:00,3982,All Island
13-03-2022 04:15,4042,All Island
13-03-2022 04:30,3933,All Island
13-03-2022 04:45,3768,All Island
13-03-2022 05:00,3846,All Island
13-03-2022 05:15,3980,All Island
13-03-2022 05:30,4090,All Island
13-03-2022 05:45,4187,All Island
13-03-2022 06:00,4153,All Island
13-03-2022 06:15,4266,All Island
13-03-2022 06:30,4392,All Island
13-03-2022 06:45,4414,All Island
13-03-2022 07:00,4328,All Island
13-03-2022 07:15,4185,All Island
13-03-2022 07:30,4254,All Island
13-03-2022 07:45,4419,All Island
13-03-2022 08:00,4313,All Island
13-03-2022 08:15,4217,All Island
13-03-2022 08:30,4354,All Island
13-03-2022 08:45,4561,All Island
13-03-2022 09:00,4526,All Island
13-03-2022 09:15,4490,All Island
13-03-2022 09:30,4731,All Island
13-03-2022 09:45,4959,All Island
13-03-2022 10:00,4947,All Island
13-03-2022 10:15,4929,All Island
13-03-2022 10:30,5021,All Island
13-03-2022 10:45,5159,All Island
13-03-2022 11:00,5100,All Island
13-03-2022 11:15,5109,All Island
13-03-2022 11:30,5220,All Island
13-03-2022 11:45,5252,All Island
13-03-2022 12:00,5106,All Island
13-03-2022 12:15,5009,All Island
13-03-2022 12:30,5091,All Island
13-03-2022 12:45,5152,All Island
13-03-2022 13:00,5065,All Island
13-03-2022 13:15,4940,All Island
13-03-2022 13:30,4906,All Island
13-03-2022 13:45,4839,All Island
13-03-2022 14:00,4822,All Island
13-03-2022 14:15,4888,All Island
13-03-2022 14:30,4824,All Island
13-03-2022 14:45,4738,All Island
13-03-2022 15:00,4792,All Island
13-03-2022 15:15,4851,All Island
13-03-2022 15:30,4912,All Island
13-03-2022 15:45,5005,All Island
13-03-2022 16:00,5087,All Island
13-03-2022 16:15,5189,All Island
13-03-2022 16:30,5309,All Island
13-03-2022 16:45,5424,All Island
13-03-2022 17:00,5335,All Island
13-03-2022 17:15,5281,All Island
13-03-2022 17:30,5462,All Island
13-03-2022 17:45,5618,All Island
13-03-2022 18:00,5579,All Island
13-03-2022 18:15,5550,All Island
13-03-2022 18:30,5547,All Island
13-03-2022 18:45,5767,All Island
13-03-2022 19:00,5841,All Island
13-03-2022 19:15,5811,All Island
13-03-2022 19:30,5700,All Island
13-03-2022 19:45,5564,All Island
13-03-2022 20:00,5574,All Island
13-03-2022 20:15,5564,All Island
13-03-2022 20:30,5341,All Island
13-03-2022 20:45,5117,All Island
13-03-2022 21:00,5158,All Island
13-03-2022 21:15,5186,All Island
13-03-2022 21:30,4947,All Island
13-03-2022 21:45,4723,All Island
13-03-2022 22:00,4752,All Island
13-03-2022 22:15,4818,All Island
13-03-2022 22:30,4744,All Island
13-03-2022 22:45,4536,All Island
13-03-2022 23:00,4571,All Island
13-03-2022 23:15,4583,All Island
13-03-2022 23:30,4473,All Island
13-03-2022 23:45,4321,All Island
14-03-2022 00:00,4312,All Island
14-03-2022 00:15,4432,All Island
14-03-2022 00:30,4407,All Island
14-03-2022 00:45,4392,All Island
14-03-2022 01:00,4305,All Island
14-03-2022 01:15,4236,All Island
14-03-2022 01:30,4146,All Island
14-03-2022 01:45,4105,All Island
14-03-2022 02:00,4069,All Island
14-03-2022 02:15,4022,All Island
14-03-2022 02:30,3920,All Island
14-03-2022 02:45,3903,All Island
14-03-2022 03:00,3956,All Island
14-03-2022 03:15,4027,All Island
14-03-2022 03:30,3944,All Island
14-03-2022 03:45,3871,All Island
14-03-2022 04:00,3930,All Island
14-03-2022 04:15,4034,All Island
14-03-2022 04:30,3990,All Island
14-03-2022 04:45,3925,All Island
14-03-2022 05:00,4059,All Island
14-03-2022 05:15,4205,All Island
14-03-2022 05:30,4285,All Island
14-03-2022 05:45,4387,All Island
14-03-2022 06:00,4576,All Island
14-03-2022 06:15,4816,All Island
14-03-2022 06:30,4699,All Island
14-03-2022 06:45,4765,All Island
14-03-2022 07:00,4912,All Island
14-03-2022 07:15,5087,All Island
14-03-2022 07:30,5272,All Island
14-03-2022 07:45,5443,All Island
14-03-2022 08:00,5497,All Island
14-03-2022 08:15,5533,All Island
14-03-2022 08:30,5566,All Island
14-03-2022 08:45,5554,All Island
14-03-2022 09:00,5501,All Island
14-03-2022 09:15,5492,All Island
14-03-2022 09:30,5494,All Island
14-03-2022 09:45,5407,All Island
14-03-2022 10:00,5318,All Island
14-03-2022 10:15,5205,All Island
14-03-2022 10:30,5126,All Island
14-03-2022 10:45,5217,All Island
14-03-2022 11:00,5142,All Island
14-03-2022 11:15,5187,All Island
14-03-2022 11:30,5148,All Island
14-03-2022 11:45,5046,All Island
14-03-2022 12:00,5055,All Island
14-03-2022 12:15,5060,All Island
14-03-2022 12:30,5066,All Island
14-03-2022 12:45,5036,All Island
14-03-2022 13:00,5008,All Island
14-03-2022 13:15,4991,All Island
14-03-2022 13:30,4888,All Island
14-03-2022 13:45,4866,All Island
14-03-2022 14:00,4834,All Island
14-03-2022 14:15,4895,All Island
14-03-2022 14:30,4802,All Island
14-03-2022 14:45,4861,All Island
14-03-2022 15:00,4945,All Island
14-03-2022 15:15,5060,All Island
14-03-2022 15:30,5071,All Island
14-03-2022 15:45,4998,All Island
14-03-2022 16:00,4997,All Island
14-03-2022 16:15,4975,All Island
14-03-2022 16:30,5123,All Island
14-03-2022 16:45,5232,All Island
14-03-2022 17:00,5189,All Island
14-03-2022 17:15,5193,All Island
14-03-2022 17:30,5233,All Island
14-03-2022 17:45,5345,All Island
14-03-2022 18:00,5297,All Island
14-03-2022 18:15,5234,All Island
14-03-2022 18:30,5356,All Island
14-03-2022 18:45,5534,All Island
14-03-2022 19:00,5541,All Island
14-03-2022 19:15,5478,All Island
14-03-2022 19:30,5435,All Island
14-03-2022 19:45,5358,All Island
14-03-2022 20:00,5270,All Island
14-03-2022 20:15,5257,All Island
14-03-2022 20:30,5240,All Island
14-03-2022 20:45,5218,All Island
14-03-2022 21:00,5216,All Island
14-03-2022 21:15,5169,All Island
14-03-2022 21:30,5125,All Island
14-03-2022 21:45,5050,All Island
14-03-2022 22:00,4997,All Island
14-03-2022 22:15,4949,All Island
14-03-2022 22:30,4730,All Island
14-03-2022 22:45,4532,All Island
14-03-2022 23:00,4444,All Island
14-03-2022 23:15,4388,All Island
14-03-2022 23:30,4381,All Island
14-03-2022 23:45,4428,All Island
15-03-2022 00:00,4364,All Island
15-03-2022 00:15,4407,All Island
15-03-2022 00:30,4401,All Island
15-03-2022 00:45,4415,All Island
15-03-2022 01:00,4388,All Island
15-03-2022 01:15,4445,All Island
15-03-2022 01:30,4378,All Island
15-03-2022 01:45,4286,All Island
15-03-2022 02:00,4335,All Island
15-03-2022 02:15,4416,All Island
15-03-2022 02:30,4331,All Island
15-03-2022 02:45,4218,All Island
15-03-2022 03:00,4285,All Island
15-03-2022 03:15,4294,All Island
15-03-2022 03:30,4257,All Island
15-03-2022 03:45,4238,All Island
15-03-2022 04:00,4211,All Island
15-03-2022 04:15,4225,All Island
15-03-2022 04:30,4205,All Island
15-03-2022 04:45,4214,All Island
15-03-2022 05:00,4236,All Island
15-03-2022 05:15,4209,All Island
15-03-2022 05:30,4240,All Island
15-03-2022 05:45,4319,All Island
15-03-2022 06:00,4347,All Island
15-03-2022 06:15,4532,All Island
15-03-2022 06:30,4635,All Island
15-03-2022 06:45,4757,All Island
15-03-2022 07:00,4960,All Island
15-03-2022 07:15,5245,All Island
15-03-2022 07:30,5430,All Island
15-03-2022 07:45,5606,All Island
15-03-2022 08:00,5679,All Island
15-03-2022 08:15,5749,All Island
15-03-2022 08:30,5698,All Island
15-03-2022 08:45,5680,All Island
15-03-2022 09:00,5663,All Island
15-03-2022 09:15,5654,All Island
15-03-2022 09:30,5591,All Island
15-03-2022 09:45,5550,All Island
15-03-2022 10:00,5546,All Island
15-03-2022 10:15,5518,All Island
15-03-2022 10:30,5518,All Island
15-03-2022 10:45,5517,All Island
15-03-2022 11:00,5528,All Island
15-03-2022 11:15,5440,All Island
15-03-2022 11:30,5338,All Island
15-03-2022 11:45,5309,All Island
15-03-2022 12:00,5373,All Island
15-03-2022 12:15,5493,All Island
15-03-2022 12:30,5419,All Island
15-03-2022 12:45,5470,All Island
15-03-2022 13:00,5541,All Island
15-03-2022 13:15,5561,All Island
15-03-2022 13:30,5477,All Island
15-03-2022 13:45,5422,All Island
15-03-2022 14:00,5414,All Island
15-03-2022 14:15,5534,All Island
15-03-2022 14:30,5478,All Island
15-03-2022 14:45,5460,All Island
15-03-2022 15:00,5435,All Island
15-03-2022 15:15,5571,All Island
15-03-2022 15:30,5622,All Island
15-03-2022 15:45,5637,All Island
15-03-2022 16:00,5667,All Island
